,index,song,artist,id,MISSING,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
38,446,Cottonfields,Ace Cannon,1Mm00HcfXLI6u1f0YfNiVH,MISSING,0.654,0.537,0,-11.292,1,0.0545,0.868,0.798,0.182,0.956,156.78,112867,4
39,447,Searchin',Ace Cannon,3h25PQrDynfVyIukbN5ceN,MISSING,0.783,0.338,8,-13.097,1,0.0332,0.759,0.907,0.0777,0.862,133.309,149667,4
40,448,Sugar Blues,Ace Cannon,6b6zxAESIJZQr7g6dHlwa3,MISSING,0.677,0.364,5,-9.894,1,0.0353,0.656,0.779,0.343,0.667,80.7,113227,4
41,449,Tuff,Ace Cannon,3c5Rv4XYKsAN4TV4f7hUUe,MISSING,0.59,0.25,10,-9.96,1,0.0568,0.397,0.827,0.0868,0.796,232.473,136667,3
42,489,I Can't Help It,Adam Wade,2Aaw0nlpFJOqKwdGfnXIZM,MISSING,0.317,0.471,5,-8.068,1,0.0308,0.898,1.31e-05,0.324,0.345,83.753,154463,4
43,490,Linda,Adam Wade,40rqucNjRl1Mw5c3sRBnOA,MISSING,0.491,0.429,8,-14.27,1,0.0917,0.811,0,0.333,0.654,129.946,176118,4
44,496,Tonight I Won't Be There,Adam Wade,36G6b2mHWjLH1x4V2lcW5B,MISSING,0.315,0.186,2,-14.236,1,0.0322,0.919,1.82e-05,0.111,0.103,104.908,170815,4
45,503,Slow Dancin' Don't Turn Me On,Addrisi Brothers,5STiECAfC2QDZGzSHgYk0B,MISSING,0.738,0.58,0,-9.91,1,0.0352,0.0667,0,0.142,0.813,97.251,189347,4
46,505,All I Ask,Adele,6DEMMeWXfmFAXgDUMMzeg6,MISSING,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916,271800,4
47,506,Chasing Pavements,Adele,0Z5ok0QLLttAKsujOZYOXf,MISSING,0.616,0.47,5,-6.092,0,0.0253,0.291,0,0.111,0.325,80.03,210507,4
48,507,Easy On Me,Adele,0gplL1WMoJ6iYaPgMCL0gX,MISSING,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,224695,4
49,509,Remedy,Adele,1zZh6zTXcDgvN0C6S1G4gU,MISSING,0.405,0.3,2,-6.475,1,0.0378,0.894,0,0.154,0.24,162.355,245427,3
50,511,Rumour Has It,Adele,5mFMb5OHI3cN0UjITVztCj,MISSING,0.612,0.749,0,-5.014,1,0.0446,0.615,0,0.167,0.574,120.052,223267,4
51,512,Send My Love (To Your New Lover),Adele,563SfWAHJs4FBZMkRN0IFN,MISSING,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,4
52,516,Turning Tables,Adele,2eF2x1BkgilhaZ2AipRY8j,MISSING,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,250000,4
53,517,Water Under The Bridge,Adele,2DRMuw0U0QbkVQxWxdJV3M,MISSING,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,240439,4
54,518,When We Were Young,Adele,6O5TrlFWTYvznd9fMC0VvU,MISSING,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361,290900,4
55,521,[Freak] And U Know It,Adina Howard,230l1uqTyGIOHycwn5b8r1,MISSING,0.851,0.585,2,-5.132,1,0.0739,0.0241,0.0139,0.116,0.837,107.143,314600,4
56,522,Oh Daddy,Adrian Belew,6XEewx0jsAB3lM15M6bq8G,MISSING,0.791,0.658,2,-8.921,1,0.0464,0.244,1.89e-05,0.303,0.92,132.036,186733,4
57,571,Daechwita,Agust D,1Y7AZ3akqDipAyo6mmOQTy,MISSING,0.65,0.827,8,-4.014,1,0.0599,0.0229,0,0.121,0.223,144.995,225668,4
58,587,So Hard Livin' Without You,Airwaves,7bAnLhrSneQlYdVgaEjONP,MISSING,0.581,0.448,7,-13.132,1,0.0327,0.732,0.00493,0.312,0.556,106.635,205427,4
59,594,"Sorry, Blame It On Me",Akon,61BqwgSRTyWH9M4uPjsC3B,MISSING,0.716,0.698,7,-6.456,1,0.239,0.102,0,0.0728,0.569,176.012,295747,4
60,612,Bonanza,Al Caiola And His Orchestra,2TRW0hzjNvaZi9SMVIRTIX,MISSING,0.465,0.56,0,-11.7,1,0.0345,0.813,0.126,0.11,0.884,125.631,140453,4
61,614,Surfin' Hootenanny,Al Casey,4djKGN3obY2OmeVqd5YW32,MISSING,0.523,0.883,1,-7.473,0,0.0466,0.152,0.757,0.384,0.844,85.353,129800,4
62,616,Jivin' Around,Al Casey Combo,14qMXlnYGtL7qPquWc5hn0,MISSING,0.72,0.665,0,-6.419,1,0.0443,0.0525,0.889,0.0927,0.782,124.016,146227,4
63,653,Forgive Me,Al Martino,5J8rMaotlrsYMq9m4588PL,MISSING,0.541,0.329,7,-13.594,1,0.0291,0.609,5.3e-06,0.223,0.575,110.751,157133,4
64,655,I Can't Get You Out Of My Heart,Al Martino,5m6N98LZkgqYuuy8RMILdm,MISSING,0.186,0.374,10,-12.833,1,0.0399,0.961,0.0368,0.449,0.284,78.675,149676,3
65,681,Midnight Rocks,Al Stewart,4GgksqOS098BxNRNN6HPCQ,MISSING,0.667,0.47,7,-13.218,1,0.0298,0.149,0.000281,0.11,0.565,110.88,235213,3
66,690,Poor Side Of Town,Al Wilson,6DQxtefRJmQ2aWPJ75IRbQ,MISSING,0.389,0.357,4,-11.988,1,0.0293,0.71,0.651,0.0985,0.551,81.501,236133,4
67,704,Hold On,Alabama Shakes,60kEbEbxKPyuLGJaONFAPU,MISSING,0.57,0.665,5,-5.491,1,0.0301,0.199,0.401,0.0859,0.538,88.363,226187,4
68,705,A Woman's Love,Alan Jackson,5sQbHxvOSDHbyLf6JrZjxC,MISSING,0.592,0.555,4,-8.868,1,0.0316,0.506,0.0527,0.14,0.39,139.404,253640,4
69,712,Like Red On A Rose,Alan Jackson,1ayFArNqsYgGT8gWWSscTD,MISSING,0.598,0.315,11,-9.83,1,0.0282,0.634,0.191,0.0825,0.172,96.684,213307,3
70,759,Put Away Your Love,Alessi,3OfHkVTD7efikqeBQJBYyM,MISSING,0.777,0.5,0,-13.089,1,0.0373,0.577,0,0.234,0.786,126.45,215667,4
71,764,Wild Things,Alessia Cara,0bmm9xZUJQDR1tBhWtIXVM,MISSING,0.741,0.626,1,-4.826,0,0.0886,0.02,0,0.0828,0.706,108.029,188493,4
72,780,Perfect World,Alias,7wbnC3JV0LvBR6We7fXJOb,MISSING,0.607,0.735,11,-6.725,1,0.0295,0.0116,1.48e-05,0.191,0.536,115.339,273333,4
73,803,Better Off Alone,Alice Deejay,5XVjNRubJUW0iPhhSWpLCj,MISSING,0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955,214883,4
74,805,No Roots,Alice Merton,4CdfFYzaAJ0y0beKzmgJSn,MISSING,0.863,0.657,7,-7.295,1,0.105,0.264,0.00619,0.0713,0.829,115.958,235813,4
75,807,Body Heat,Alicia Bridges,1vJj1cqC5EWUkv7eC44SxT,MISSING,0.663,0.756,2,-8.582,1,0.041,0.273,0.000256,0.181,0.829,127.84,184200,4
76,808,I Love The Nightlife (Disco 'round),Alicia Bridges,4ECBXk2nkjBverYrBqG51n,MISSING,0.686,0.784,0,-6.028,1,0.0329,0.312,0.00173,0.278,0.951,125.316,186653,4
77,831,Bounce Back,Alisha,1VBUAvGsvkOzAc6W50z1nh,MISSING,0.664,0.942,5,-8.344,0,0.0518,0.00909,0.00618,0.0464,0.821,117.906,236333,4
78,832,Into My Secret,Alisha,3xSTZcEovpPulXjtoCA1Hv,MISSING,0.77,0.932,5,-7.22,0,0.13,0.104,0.000328,0.165,0.796,119.33,268907,4
